campaign_id,relative_day,impressions,unique_users,clicks,ctr,linked_conversions,linked_user_conversion_rate,transformed_media_cost
12845408,3,190,173,55.0,0.2894736842105263,2,0.011560693641618497,0.011153186703048382
12845408,4,224,199,81.0,0.36160714285714285,6,0.03015075376884422,0.016389911247092673
12845408,5,106,93,36.0,0.33962264150943394,4,0.043010752688172046,0.007816408730603592
12845408,6,146,133,45.0,0.3082191780821918,0,0.0,0.009494359316816487
12845408,7,130,119,38.0,0.2923076923076923,3,0.025210084033613446,0.009204595176992786
12845408,8,145,132,46.0,0.31724137931034485,5,0.03787878787878788,0.009288390811237687
12845408,9,220,193,75.0,0.3409090909090909,3,0.015544041450777202,0.014763042008912979
12845408,10,220,197,66.0,0.3,1,0.005076142131979695,0.021434128526622673
12845408,11,239,211,82.0,0.34309623430962344,6,0.023696682464454975,0.018325606367268783
12845408,12,84,77,38.0,0.4523809523809524,1,0.012987012987012988,0.00956228562626679
12845408,13,128,114,35.0,0.2734375,4,0.03508771929824561,0.009450305365052793
12845408,14,199,184,55.0,0.27638190954773867,8,0.043478260869565216,0.014189820610418687
12845408,15,143,132,44.0,0.3076923076923077,6,0.045454545454545456,0.010085092143073088
12845408,16,160,139,48.0,0.3,0,0.0,0.010900395409727292
12845408,17,209,170,79.0,0.37799043062200954,4,0.023529411764705882,0.021373885832430283
12845408,18,177,158,61.0,0.3446327683615819,4,0.02531645569620253,0.012926256877059185
12845408,19,115,106,34.0,0.2956521739130435,1,0.009433962264150943,0.008929526725637895
12845408,20,173,156,63.0,0.36416184971098264,4,0.02564102564102564,0.017056698030464675
12845408,21,191,173,69.0,0.3612565445026178,5,0.028901734104046242,0.019394286785542777
12845408,22,312,278,105.0,0.33653846153846156,5,0.017985611510791366,0.026335302103703266
12845408,23,197,181,66.0,0.3350253807106599,5,0.027624309392265192,0.020472144914235588
12845408,24,170,152,46.0,0.27058823529411763,2,0.013157894736842105,0.009368337447267191
12845408,25,310,278,108.0,0.34838709677419355,9,0.03237410071942446,0.029656589445384646
12845408,26,168,150,54.0,0.32142857142857145,6,0.04,0.012817819633126882
12845408,27,159,150,34.0,0.2138364779874214,0,0.0,0.010648253779771693
12845408,28,160,138,46.0,0.2875,3,0.021739130434782608,0.016095815085707378
12845408,29,257,234,61.0,0.23735408560311283,4,0.017094017094017096,0.01792357378743558
12845408,30,193,166,61.0,0.3160621761658031,4,0.024096385542168676,0.013755119631350279
12947794,0,978,799,243.0,0.24846625766871167,4,0.0050062578222778474,0.19342852689499
12947794,1,973,819,250.0,0.2569373072970195,6,0.007326007326007326,0.18321643111497074
12947794,2,716,610,190.0,0.26536312849162014,5,0.00819672131147541,0.1483822431117282
12947794,3,806,672,209.0,0.25930521091811415,2,0.002976190476190476,0.15902276686683348
12947794,4,954,774,253.0,0.26519916142557654,5,0.006459948320413436,0.21139566892695363
12947794,5,1001,835,231.0,0.23076923076923078,5,0.005988023952095809,0.19233573453679972
12947794,6,956,772,260.0,0.2719665271966527,4,0.0051813471502590676,0.19698174954681782
12947794,7,877,692,228.0,0.25997719498289623,4,0.005780346820809248,0.20027226634452722
12947794,8,831,703,217.0,0.2611311672683514,2,0.002844950213371266,0.16771666296543922
12947794,9,817,662,220.0,0.2692778457772338,3,0.004531722054380665,0.16904245910956478
12947794,10,694,586,192.0,0.276657060518732,6,0.010238907849829351,0.17165166882524904
12947794,11,854,690,256.0,0.2997658079625293,4,0.005797101449275362,0.20391136772994986
12947794,12,858,738,214.0,0.2494172494172494,5,0.006775067750677507,0.17714393828234304
12947794,13,737,627,185.0,0.2510176390773406,4,0.006379585326953748,0.1546998177621122
12947794,14,681,582,188.0,0.27606461086637296,3,0.005154639175257732,0.17487903866427584
12947794,15,732,634,192.0,0.26229508196721313,3,0.00473186119873817,0.14866315382642262
12947794,16,730,606,211.0,0.28904109589041094,2,0.0033003300330033004,0.18309273122935907
12947794,17,723,602,206.0,0.28492392807745504,2,0.0033222591362126247,0.16074657304850296
12947794,18,819,680,237.0,0.2893772893772894,0,0.0,0.18115396491014726
12947794,19,905,739,241.0,0.2662983425414365,4,0.005412719891745603,0.2183950927584836
12947794,20,853,706,240.0,0.2813599062133646,2,0.0028328611898017,0.2715674545415335
12947794,21,916,743,237.0,0.2587336244541485,6,0.008075370121130552,0.24441231737599547
12947794,22,834,679,240.0,0.28776978417266186,4,0.005891016200294551,0.2125939173248234
12947794,23,654,539,180.0,0.27522935779816515,2,0.0037105751391465678,0.13780966404452163
12947794,24,595,497,168.0,0.2823529411764706,3,0.006036217303822937,0.12607149905305354
12947794,25,746,618,213.0,0.2855227882037534,5,0.008090614886731391,0.19793267575314658
12947794,26,807,643,200.0,0.24783147459727387,4,0.006220839813374806,0.20342874641335226
12947794,27,758,633,181.0,0.23878627968337732,3,0.004739336492890996,0.18592487901069255
12947794,28,634,532,172.0,0.27129337539432175,2,0.0037593984962406013,0.15738925425718595
12947794,29,719,601,189.0,0.26286509040333794,3,0.004991680532445923,0.17257066894319142
12947794,30,586,488,164.0,0.27986348122866894,2,0.004098360655737705,0.1551397311050514
12987592,0,58,44,26.0,0.4482758620689655,1,0.022727272727272728,0.0149347917132893
12987592,1,62,45,18.0,0.2903225806451613,0,0.0,0.011887423670521001
12987592,2,81,59,24.0,0.2962962962962963,2,0.03389830508474576,0.0164232110144081
12987592,3,56,44,17.0,0.30357142857142855,2,0.045454545454545456,0.014765096270159194
12987592,4,66,48,28.0,0.42424242424242425,2,0.041666666666666664,0.010020655672605298
12987592,5,74,57,24.0,0.32432432432432434,1,0.017543859649122806,0.008271207127927796
12987592,6,57,44,20.0,0.3508771929824561,0,0.0,0.011151285536013696
12987592,7,70,56,19.0,0.2714285714285714,0,0.0,0.009386581392500096
12987592,8,78,59,29.0,0.3717948717948718,0,0.0,0.010554752689785394
12987592,9,68,52,30.0,0.4411764705882353,1,0.019230769230769232,0.021874555184491697
12987592,10,89,64,39.0,0.43820224719101125,2,0.03125,0.03916068374759831
12987592,11,48,43,19.0,0.3958333333333333,0,0.0,0.007685158283276997
12987592,12,74,53,27.0,0.36486486486486486,0,0.0,0.028774247634157295
12987592,13,74,53,18.0,0.24324324324324326,0,0.0,0.006535404784465798
12987592,14,57,44,14.0,0.24561403508771928,0,0.0,0.021310219409522393
12987592,15,60,51,10.0,0.16666666666666666,1,0.0196078431372549,0.009125948354452098
12987592,16,73,52,34.0,0.4657534246575342,2,0.038461538461538464,0.012515649036116096
12987592,17,90,66,31.0,0.34444444444444444,1,0.015151515151515152,0.02094584818824399
12987592,18,78,58,26.0,0.3333333333333333,0,0.0,0.012557846839141096
12987592,19,78,62,27.0,0.34615384615384615,1,0.016129032258064516,0.014298287308203395
12987592,20,64,53,18.0,0.28125,1,0.018867924528301886,0.015188969544375699
12987592,21,77,57,19.0,0.24675324675324675,3,0.05263157894736842,0.023229332881389002
12987592,22,47,42,15.0,0.3191489361702128,0,0.0,0.0122802915192625
12987592,23,65,43,15.0,0.23076923076923078,1,0.023255813953488372,0.016630541990962595
12987592,24,60,53,15.0,0.25,1,0.018867924528301886,0.011724968913859695
12987592,25,62,51,20.0,0.3225806451612903,3,0.058823529411764705,0.0067852029601908
12987592,26,59,46,23.0,0.3898305084745763,1,0.021739130434782608,0.00934165436669739
12987592,27,64,52,22.0,0.34375,2,0.038461538461538464,0.010140937805875593
12987592,28,62,53,21.0,0.3387096774193548,1,0.018867924528301886,0.007728407798891797
12987592,29,61,46,23.0,0.3770491803278688,1,0.021739130434782608,0.007407085105961201
12987592,30,55,45,25.0,0.45454545454545453,1,0.022222222222222223,0.022507298296898695
12987593,0,139,110,64.0,0.460431654676259,1,0.00909090909090909,0.06738280004819738
12987593,1,177,119,89.0,0.5028248587570622,3,0.025210084033613446,0.1434840086077318
12987593,2,231,160,120.0,0.5194805194805194,1,0.00625,0.06626084427599215
12987593,3,321,235,99.0,0.308411214953271,1,0.00425531914893617,0.1154130590379099
12987593,4,308,255,102.0,0.33116883116883117,0,0.0,0.04136826083884625
12987593,5,296,217,131.0,0.44256756756756754,1,0.004608294930875576,0.10572886818767126
12987593,6,331,258,132.0,0.3987915407854985,4,0.015503875968992248,0.06394326893016765
12987593,7,389,268,186.0,0.4781491002570694,4,0.014925373134328358,0.19114780364554773
12987593,8,406,293,174.0,0.42857142857142855,4,0.013651877133105802,0.2295868064734646
12987593,9,431,302,205.0,0.4756380510440835,3,0.009933774834437087,0.24464945859074863
12987593,10,402,307,161.0,0.40049751243781095,2,0.006514657980456026,0.16898586934878645
12987593,11,459,333,179.0,0.3899782135076253,1,0.003003003003003003,0.14368578583324895
12987593,12,429,306,163.0,0.37995337995337997,3,0.00980392156862745,0.24590595153270836
12987593,13,366,276,159.0,0.4344262295081967,3,0.010869565217391304,0.17658075009629215
12987593,14,490,364,203.0,0.4142857142857143,3,0.008241758241758242,0.18046230285268977
12987593,15,551,386,216.0,0.39201451905626133,2,0.0051813471502590676,0.1253770620478035
12987593,16,586,430,225.0,0.3839590443686007,2,0.004651162790697674,0.21907715769055194
12987593,17,585,452,232.0,0.39658119658119656,4,0.008849557522123894,0.16595240403684205
12987593,18,644,471,229.0,0.3555900621118012,4,0.008492569002123142,0.22344142469250197
12987593,19,533,400,209.0,0.3921200750469043,3,0.0075,0.1108716915360897
12987593,20,491,363,185.0,0.37678207739307534,1,0.0027548209366391185,0.0828774967039675
12987593,21,522,386,195.0,0.3735632183908046,5,0.012953367875647668,0.11081674268915158
12987593,22,476,368,166.0,0.3487394957983193,3,0.008152173913043478,0.21184069140086426
12987593,23,528,402,198.0,0.375,2,0.004975124378109453,0.2516817533832753
12987593,24,426,343,166.0,0.38967136150234744,2,0.0058309037900874635,0.39177618368374384
12987593,25,523,402,204.0,0.390057361376673,3,0.007462686567164179,0.23506695061910615
12987593,26,505,369,194.0,0.38415841584158417,2,0.005420054200542005,0.16610712645433848
12987593,27,503,371,197.0,0.39165009940357853,2,0.005390835579514825,0.27657381504887846
12987593,28,376,299,127.0,0.3377659574468085,1,0.0033444816053511705,0.050003698673181954
12987593,29,411,311,159.0,0.38686131386861317,1,0.003215434083601286,0.10024295694962512
12987593,30,361,296,116.0,0.32132963988919666,1,0.0033783783783783786,0.07193311977103423
13104554,0,302,257,109.0,0.3609271523178808,10,0.038910505836575876,0.08745168458655524
13104554,1,324,268,108.0,0.3333333333333333,12,0.04477611940298507,0.16729724839018306
13104554,2,310,257,89.0,0.2870967741935484,8,0.0311284046692607,0.08555410184356681
13104554,3,277,228,97.0,0.35018050541516244,10,0.043859649122807015,0.08877959345163035
13104554,4,352,286,122.0,0.3465909090909091,10,0.03496503496503497,0.14188425713795116
13104554,5,502,414,174.0,0.3466135458167331,19,0.043478260869565216,0.13080431353396474
13104554,6,480,400,153.0,0.31875,13,0.03,0.21588152098881624
13104554,7,394,324,127.0,0.3223350253807107,8,0.024691358024691357,0.13399269068022684
13104554,8,439,376,116.0,0.2642369020501139,10,0.026595744680851064,0.11775435932380068
13104554,9,391,328,108.0,0.27621483375959077,5,0.01524390243902439,0.1386060694749349
13104554,10,244,218,84.0,0.3442622950819672,7,0.03211009174311927,0.05805479096588455
13104554,11,374,318,105.0,0.2807486631016043,8,0.0220125786163522,0.07850293311191016
13104554,12,431,379,113.0,0.26218097447795824,7,0.018469656992084433,0.07926338569642796
13104554,13,291,266,83.0,0.2852233676975945,2,0.007518796992481203,0.0582802823923438
13104554,14,305,275,60.0,0.19672131147540983,3,0.01090909090909091,0.05981165480011809
13104554,15,308,281,79.0,0.2564935064935065,4,0.014234875444839857,0.05550435762216559
13104554,16,309,284,84.0,0.27184466019417475,2,0.007042253521126761,0.07324616381600278
13104554,17,339,304,92.0,0.2713864306784661,5,0.01644736842105263,0.055981609678657264
13104554,18,349,319,105.0,0.3008595988538682,4,0.012539184952978056,0.06548754956820481
13104554,19,537,465,139.0,0.25884543761638734,9,0.01935483870967742,0.11410635840668701
13104554,20,429,390,107.0,0.2494172494172494,6,0.015384615384615385,0.07870982838102573
13104554,21,440,390,104.0,0.23636363636363636,8,0.020512820512820513,0.10604542165204416
13104554,22,337,312,85.0,0.2522255192878338,2,0.00641025641025641,0.06637856295470455
13104554,23,299,274,70.0,0.23411371237458195,4,0.014598540145985401,0.07006751749917359
13104554,24,215,196,63.0,0.2930232558139535,2,0.01020408163265306,0.03408082802119899
13104554,25,254,227,59.0,0.23228346456692914,2,0.00881057268722467,0.035060509301830335
13104554,26,280,259,62.0,0.22142857142857142,3,0.011583011583011582,0.042104036920073744
13104554,27,256,230,82.0,0.3203125,2,0.008695652173913044,0.048480715940765036
13104554,28,215,200,57.0,0.2651162790697674,4,0.02,0.033864114132598586
13104554,29,228,210,65.0,0.2850877192982456,2,0.009523809523809525,0.039701265074114395
13104554,30,202,187,58.0,0.2871287128712871,1,0.0053475935828877,0.033442054397472894
13166099,0,3271,2735,868.0,0.2653622745337817,30,0.010968921389396709,0.40421437009017086
13166099,1,2275,1942,559.0,0.24571428571428572,27,0.013903192584963954,0.2715517271165059
13166099,2,2614,2218,578.0,0.22111706197398623,19,0.008566275924256087,0.30283018247460075
13166099,3,2498,2123,566.0,0.22658126501200962,27,0.012717852096090438,0.2869959867072527
13166099,4,3154,2651,677.0,0.21464806594800254,21,0.007921539041870993,0.2954331785778518
13166099,5,2939,2470,617.0,0.20993535216059883,37,0.014979757085020242,0.30389632553915275
13166099,6,2717,2294,667.0,0.24549135075450865,28,0.012205754141238012,0.2961504062881833
13166099,7,2609,2205,577.0,0.22115753162131085,23,0.010430839002267574,0.30255049749866614
13166099,8,2877,2435,660.0,0.22940563086548488,32,0.013141683778234086,0.3130496223534669
13166099,9,2249,1937,506.0,0.2249888839484215,27,0.013939081053175014,0.2369616811361494
13166099,10,2382,2035,586.0,0.24601175482787574,21,0.010319410319410319,0.23254110225456387
13166099,11,3144,2623,714.0,0.22709923664122136,24,0.009149828440716736,0.343714741917577
13166099,12,2540,2143,582.0,0.22913385826771654,15,0.006999533364442371,0.27661508913650995
13166099,13,2462,2121,531.0,0.21567831031681559,25,0.011786892975011787,0.26280418969539776
13166099,14,3288,2776,702.0,0.21350364963503649,32,0.011527377521613832,0.37307946931235614
13166099,15,1194,1036,335.0,0.2805695142378559,35,0.033783783783783786,0.16327498844114025
13166099,16,1926,1634,511.0,0.26531671858774664,27,0.016523867809057527,0.26547748051824066
13166099,17,1814,1560,468.0,0.2579933847850055,23,0.014743589743589743,0.2278009132477513
13166099,18,2732,2303,735.0,0.26903367496339675,35,0.015197568389057751,0.35422577657510423
13166099,19,2180,1848,547.0,0.2509174311926605,42,0.022186147186147188,0.3525122969199715
13166099,20,2185,1892,475.0,0.21739130434782608,26,0.013742071881606765,0.3065848921660553
13166099,21,1380,1218,305.0,0.2210144927536232,11,0.0090311986863711,0.1505430267220689
13166099,22,1353,1187,327.0,0.24168514412416853,19,0.016006739679865205,0.1559731255626477
13166099,23,1454,1250,348.0,0.2393397524071527,21,0.0168,0.17645651545714258
13166099,24,1277,1135,308.0,0.24119028974158183,18,0.015859030837004406,0.11424722676412155
13166099,25,1643,1444,410.0,0.24954351795496044,22,0.015235457063711912,0.22295579853355071
13166099,26,1548,1330,352.0,0.22739018087855298,18,0.013533834586466165,0.19185397349573044
13166099,27,935,823,242.0,0.25882352941176473,22,0.026731470230862697,0.11612225705525567
13166099,28,417,379,113.0,0.2709832134292566,10,0.026385224274406333,0.04980344596673988
13166099,29,478,425,125.0,0.2615062761506276,13,0.03058823529411765,0.06401731296355351
13166099,30,403,351,101.0,0.2506203473945409,11,0.02849002849002849,0.05740356448803491
13289562,0,2158,1792,709.0,0.32854494902687675,25,0.013950892857142858,0.4159168224139837
13289562,1,1461,1229,495.0,0.33880903490759756,25,0.02034174125305126,0.29631391175203625
13289562,2,988,834,301.0,0.30465587044534415,16,0.019184652278177457,0.17982898137388895
13289562,3,1136,957,365.0,0.32130281690140844,11,0.011494252873563218,0.2035554637447333
13289562,4,907,764,317.0,0.34950385887541346,23,0.030104712041884817,0.16080020985826385
13289562,5,767,650,284.0,0.37027379400260757,14,0.021538461538461538,0.12188519119883001
13289562,6,708,600,239.0,0.3375706214689266,15,0.025,0.090119429996185
13289562,7,856,737,282.0,0.3294392523364486,11,0.014925373134328358,0.11815671608279613
13289562,8,896,791,297.0,0.3314732142857143,12,0.015170670037926675,0.11116356151924696
13289562,9,830,715,283.0,0.3409638554216867,14,0.019580419580419582,0.11138918493697214
13289562,10,773,660,261.0,0.33764553686934023,14,0.021212121212121213,0.12620343327115918
13289562,11,1033,879,326.0,0.3155856727976767,24,0.027303754266211604,0.15339521668235725
13289562,12,982,851,357.0,0.3635437881873727,12,0.01410105757931845,0.147396340969408
13289562,13,1052,904,402.0,0.3821292775665399,15,0.016592920353982302,0.15550739414313164
13289562,14,952,804,340.0,0.35714285714285715,14,0.017412935323383085,0.15595550243056072
13289562,15,979,849,352.0,0.3595505617977528,8,0.009422850412249705,0.14674846453238452
13289562,16,1065,907,403.0,0.3784037558685446,15,0.016538037486218304,0.20184114631137617
13289562,17,1096,932,417.0,0.38047445255474455,16,0.017167381974248927,0.18101961674287964
13289562,18,1178,1025,456.0,0.3870967741935484,18,0.0175609756097561,0.1953762615520954
13289562,19,1158,986,427.0,0.3687392055267703,12,0.012170385395537525,0.1892639766955033
13289562,20,1116,931,440.0,0.3942652329749104,16,0.017185821697099892,0.2019234607048668
13289562,21,1109,932,409.0,0.36880072137060416,14,0.015021459227467811,0.1894689485225731
13289562,22,905,782,354.0,0.3911602209944751,12,0.015345268542199489,0.1428087668362585
13289562,23,1847,1619,477.0,0.2582566323768273,25,0.015441630636195183,0.2910485364275132
13289562,24,1041,881,330.0,0.3170028818443804,16,0.018161180476730987,0.18243959876908936
13289562,25,1092,955,314.0,0.2875457875457875,14,0.014659685863874346,0.1874751738436334
13289562,26,1785,1546,433.0,0.24257703081232493,15,0.009702457956015523,0.29095683010058626
13289562,27,1944,1678,467.0,0.24022633744855967,19,0.01132300357568534,0.3752319129347432
13289562,28,2007,1771,475.0,0.23667164922770303,11,0.006211180124223602,0.40335851783951115
13289562,29,2091,1815,484.0,0.23146819703491153,15,0.008264462809917356,0.43430368365317334
13289562,30,2055,1803,497.0,0.24184914841849148,12,0.0066555740432612314,0.37431416313923027
13300118,0,351,268,80.0,0.22792022792022792,3,0.011194029850746268,0.046161835204187825
13300118,1,322,260,74.0,0.22981366459627328,2,0.007692307692307693,0.039265154190681904
13300118,2,283,241,71.0,0.2508833922261484,2,0.008298755186721992,0.043292781442430955
13300118,3,236,192,57.0,0.24152542372881355,0,0.0,0.0354703541547262
13300118,4,225,182,72.0,0.32,5,0.027472527472527472,0.05146853848192334
13300118,5,295,234,63.0,0.2135593220338983,4,0.017094017094017096,0.048925360404179254
13300118,6,335,275,85.0,0.2537313432835821,6,0.02181818181818182,0.05033807429522797
13300118,7,373,303,85.0,0.22788203753351208,3,0.009900990099009901,0.05802580742386506
13300118,8,381,314,97.0,0.2545931758530184,3,0.009554140127388535,0.07427251127764682
13300118,9,384,311,105.0,0.2734375,2,0.006430868167202572,0.08531624926061715
13300118,10,272,219,81.0,0.2977941176470588,5,0.0182648401826484,0.07547828268770782
13300118,11,328,265,102.0,0.31097560975609756,2,0.007547169811320755,0.07894698632255874
13300118,12,460,377,115.0,0.25,3,0.007957559681697613,0.0879019762059836
13300118,13,489,390,142.0,0.2903885480572597,5,0.01282051282051282,0.13338884379254135
13300118,14,509,408,149.0,0.29273084479371314,4,0.00980392156862745,0.1361930123152417
13300118,15,491,389,141.0,0.28716904276985744,4,0.010282776349614395,0.12867613116937254
13300118,16,497,386,168.0,0.3380281690140845,7,0.018134715025906734,0.1530785272995746
13300118,17,371,296,114.0,0.30727762803234504,3,0.010135135135135136,0.09532303821813741
13300118,18,375,324,108.0,0.288,1,0.0030864197530864196,0.1021598303231806
13300118,19,630,506,187.0,0.2968253968253968,4,0.007905138339920948,0.1563460641374718
13300118,20,560,461,149.0,0.26607142857142857,6,0.013015184381778741,0.15188429746542484
13300118,21,560,438,171.0,0.3053571428571429,7,0.01598173515981735,0.18079944503650064
13300118,22,535,436,140.0,0.2616822429906542,7,0.016055045871559634,0.14895262138480203
13300118,23,423,335,115.0,0.2718676122931442,6,0.01791044776119403,0.11005733769320408
13300118,24,255,210,77.0,0.30196078431372547,0,0.0,0.07303074922908451
13300118,25,257,222,77.0,0.29961089494163423,0,0.0,0.04928050869911173
13300118,26,376,318,92.0,0.24468085106382978,3,0.009433962264150943,0.06156759504794482
13300118,27,380,303,93.0,0.24473684210526317,3,0.009900990099009901,0.06543426536823584
13300118,28,275,235,69.0,0.2509090909090909,3,0.01276595744680851,0.06668232989383231
13300118,29,281,236,76.0,0.2704626334519573,2,0.00847457627118644,0.08106346599323062
13300118,30,238,209,64.0,0.2689075630252101,4,0.019138755980861243,0.050721354807854724
13300124,0,1293,1169,324.0,0.2505800464037123,19,0.016253207869974338,0.20056701917430156
13300124,1,1518,1383,343.0,0.2259552042160738,23,0.016630513376717282,0.2428951184004798
13300124,2,2199,1953,636.0,0.2892223738062756,33,0.016897081413210446,0.4104332271033509
13300124,3,2302,2025,697.0,0.30278019113814075,30,0.014814814814814815,0.4596308856797888
13300124,4,3917,3373,1118.0,0.28542251723257595,58,0.017195375037058997,0.907038212710454
13300124,5,2213,1966,586.0,0.26479891549932216,32,0.01627670396744659,0.5914978537725694
13300124,6,935,833,289.0,0.3090909090909091,26,0.031212484993997598,0.20811686188878167
13300124,7,443,405,125.0,0.28216704288939054,12,0.02962962962962963,0.07256640964032945
13300124,8,152,145,53.0,0.34868421052631576,3,0.020689655172413793,0.025446991303906288
13300124,9,89,83,37.0,0.4157303370786517,5,0.060240963855421686,0.020673425795118196
13300124,10,51,51,25.0,0.49019607843137253,4,0.0784313725490196,0.004838067433060198
13300124,11,87,84,39.0,0.4482758620689655,2,0.023809523809523808,0.010120698363660094
13300124,12,103,97,42.0,0.4077669902912621,4,0.041237113402061855,0.020856969621059495
13300124,13,132,121,65.0,0.49242424242424243,4,0.03305785123966942,0.035476539365683596
13300124,14,110,101,41.0,0.37272727272727274,2,0.019801980198019802,0.018136005001438797
13300124,15,101,97,39.0,0.38613861386138615,6,0.061855670103092786,0.016197603006890497
13300124,16,71,66,33.0,0.4647887323943662,1,0.015151515151515152,0.013188160820624599
13300124,17,68,65,33.0,0.4852941176470588,0,0.0,0.017667327909363796
13300124,18,132,125,52.0,0.3939393939393939,5,0.04,0.019531548788454707
13300124,19,214,200,94.0,0.4392523364485981,8,0.04,0.051817975472316626
13300124,20,181,170,64.0,0.35359116022099446,6,0.03529411764705882,0.04105742715428212
13300124,21,216,199,85.0,0.39351851851851855,7,0.035175879396984924,0.04544086961430486
13300124,22,180,163,61.0,0.3388888888888889,6,0.03680981595092025,0.03572170647092104
13300124,23,156,149,55.0,0.3525641025641026,6,0.040268456375838924,0.030028468855237397
13300124,24,151,139,50.0,0.33112582781456956,1,0.007194244604316547,0.02241887741152759
13300124,25,210,199,88.0,0.41904761904761906,7,0.035175879396984924,0.06029637146550201
13300124,26,270,244,98.0,0.362962962962963,7,0.028688524590163935,0.05571034466470711
13300124,27,411,374,144.0,0.35036496350364965,15,0.040106951871657755,0.06553107955067741
13300124,28,455,421,148.0,0.3252747252747253,20,0.047505938242280284,0.07466187889136086
13300124,29,434,397,148.0,0.34101382488479265,6,0.015113350125944584,0.07395214237131548
13300124,30,523,479,196.0,0.37476099426386233,18,0.037578288100208766,0.1113275467874946
13343035,1,913,843,320.0,0.35049288061336253,32,0.03795966785290629,0.06805850601230368
13343035,2,639,571,241.0,0.37715179968701096,31,0.0542907180385289,0.04895115135057523
13343035,3,189,170,61.0,0.32275132275132273,6,0.03529411764705882,0.00934981445232228
13343035,4,438,408,161.0,0.3675799086757991,18,0.04411764705882353,0.02575690824074494
13343035,5,610,550,219.0,0.3590163934426229,30,0.05272727272727273,0.0429502615537767
13343035,6,614,535,216.0,0.3517915309446254,27,0.05046728971962617,0.05105845687793258
13343035,7,506,456,166.0,0.32806324110671936,18,0.039473684210526314,0.04303360526134956
13343035,8,769,695,266.0,0.3459037711313394,31,0.04460431654676259,0.05711705243913844
13343035,9,590,531,217.0,0.3677966101694915,24,0.04519774011299435,0.06153185837324441
13343035,10,627,576,222.0,0.35406698564593303,24,0.041666666666666664,0.04769889673623013
13343035,11,721,630,283.0,0.3925104022191401,32,0.050793650793650794,0.05541697083585975
13343035,12,698,608,262.0,0.3753581661891118,29,0.046052631578947366,0.06870146359286472
13343035,13,600,537,237.0,0.395,31,0.055865921787709494,0.044537121398155285
13343035,14,698,628,270.0,0.3868194842406877,23,0.03662420382165605,0.05774280685152561
13343035,15,658,580,254.0,0.3860182370820669,30,0.05,0.07013655582747998
13343035,16,547,474,211.0,0.3857404021937843,22,0.04430379746835443,0.05169235671732841
13343035,17,518,464,191.0,0.3687258687258687,29,0.0625,0.05252861822418817
13343035,18,616,549,231.0,0.375,18,0.03278688524590164,0.051655120204578055
13343035,19,705,621,276.0,0.39148936170212767,36,0.057971014492753624,0.07528151344903083
13343035,20,583,529,224.0,0.38421955403087477,31,0.05860113421550094,0.06169170708559367
13343035,21,610,526,229.0,0.37540983606557377,32,0.060836501901140684,0.059716534484184285
13343035,22,538,475,215.0,0.3996282527881041,33,0.06947368421052631,0.04618822937893777
13343035,23,554,477,220.0,0.3971119133574007,17,0.03563941299790356,0.05142228605338376
13343035,24,493,438,162.0,0.3286004056795132,20,0.045662100456621,0.045768748922229305
13343035,25,516,470,160.0,0.31007751937984496,19,0.04042553191489362,0.03877116758590863
13343035,26,607,529,221.0,0.3640856672158155,40,0.07372400756143667,0.05958492957061688
13343035,27,563,489,197.0,0.34991119005328597,33,0.06748466257668712,0.05757272269492223
13343035,28,399,349,145.0,0.3634085213032581,13,0.034383954154727794,0.03789413241409051
13343035,29,455,411,180.0,0.3956043956043956,26,0.06326034063260341,0.037337005047156153
13343035,30,415,373,166.0,0.4,19,0.05093833780160858,0.047096769342905694
13365547,0,1340,1134,919.0,0.685820895522388,100,0.0855379188712522,0.28386844492214813
13365547,1,813,664,579.0,0.7121771217712177,83,0.12048192771084337,0.2379036211752507
13365547,2,827,703,585.0,0.7073760580411125,79,0.10810810810810811,0.18029226198490428
13365547,3,1172,949,860.0,0.7337883959044369,111,0.11591148577449947,0.2267807315056973
13365547,4,1186,948,877.0,0.739460370994941,114,0.11708860759493671,0.2497269401102022
13365547,5,872,736,643.0,0.7373853211009175,84,0.11277173913043478,0.17428849253558595
13365547,6,935,797,655.0,0.7005347593582888,98,0.1191969887076537,0.20058465203440834
13365547,7,1109,927,769.0,0.6934174932371506,129,0.1272923408845739,0.22431511132256796
13365547,8,1051,886,705.0,0.6707897240723121,86,0.09480812641083522,0.21912249339007206
13365547,9,927,764,652.0,0.703344120819849,95,0.12172774869109948,0.23186704838592942
13365547,10,1092,882,808.0,0.73992673992674,108,0.11904761904761904,0.28552461712367777
13365547,11,1468,1185,1070.0,0.728882833787466,130,0.1080168776371308,0.3354126829065396
13365547,12,975,753,725.0,0.7435897435897436,103,0.1341301460823373,0.2886191787167973
13365547,13,848,659,634.0,0.7476415094339622,115,0.1669195751138088,0.28164967356639903
13365547,14,738,581,548.0,0.7425474254742548,80,0.13769363166953527,0.20214287666872297
13365547,15,772,615,593.0,0.7681347150259067,85,0.13821138211382114,0.2503596735451825
13365547,16,763,616,575.0,0.7536041939711664,74,0.1185064935064935,0.244277712902844
13365547,17,995,737,780.0,0.7839195979899497,105,0.14246947082767977,0.36034579056155214
13365547,18,1242,927,940.0,0.7568438003220612,128,0.13700107874865156,0.3986954287751903
13365547,19,1196,934,907.0,0.7583612040133779,125,0.13276231263383298,0.3778149157063665
13365547,20,1870,1237,1429.0,0.7641711229946524,183,0.1406628940986257,0.5801659071516784
